ROWKEY,COMMCONTENT
100911,不错不错，就是一两天玩不完，太大了！景色优美！
100912,，服务到位！物有所值！下次出门旅游还用途牛！
100913,不错，电子票比排队买票快，不过如果时间不能定的话还是直接去那里买票方便，就差15元。幸好这次网站再优惠20，就确实比现场买优惠了不少。
100914,途牛服务态度好。价格实惠！
100915,玩的很开心，景区的设施很好，服务也挺好的，下次还来。
100916,当天预订的，在景区门口就有兑换点，非常方便，赞一个！
100917,还是非常值得一看的！
100918,比在店里买票便宜20块呢，不错
100919,价格比当地买票便宜，取票的时候等了不久，因为是上午最后一趟出航，要求30人，到了一点才坐到
100920,非常好，感觉没有玩够，很有气氛，所有的工作人员都很开心，很受感染，还想再去逛逛
100921,态度好，交通方便　，非常满意，下次还来。。 态度好，交通方便　，非常满意，下次还来。。
100922,早上8点准时出发，9点45到达乌镇东栅景区大门，刷身份证就可以进入景区了，很方便，12点乘坐景区免费大巴到西栅景区，也是刷身份证就可以进入西栅景区了，下午4点半到停车场很快就找到大巴车了，5点出发，6点先到西塘，7点到上海。
100923,住宿很好…环境很美…古镇很美…下次有机会再去
100924,购买门票很方便，并且有优惠，比现场买门票便宜多，取票流程也很方便快捷！32个赞！！！！！
100925,景区环境很好 孩子玩的很高兴
100926,很不错，出票快，玩得很开心
100927,好！！！！！！！！！！！！
100928,不错 玩的很好 取票也是非常方便 服务人员也是非常的好
100929,景区较大，一天差不多。建议自带干粮，是一个天然氧吧。
100930,很不错的一次旅行，大人小孩都很开心，里面的动物真是太让人喜欢了。
100931,两江夜游特别棒。夜景非常好看
100932,家庭出游好去处！不错不错
100933,途牛预定很方便，不用换票，直接刷二维码进场，景区也很漂亮，表演精彩，是值得一去的地方
100934,订票很方便，到了景点门口才订的，比在售票窗口便宜～
100935,很好，很好玩吧.适合小朋友。。。
100936,还不错，里面蛮大的，五大景点，一家人带孩子去不错
100937,居然没把正确的取票短信发我，在窗口给途牛打电话还等了好一会，这个3 景区还是不错的，就是走的太累了，吃不消啊
100938,。就是全国的景点门票还少了一些，继续努力吧。？？？？？？
100939,不想说干啥要这样子呀啊啊啊
100940,性价比一般！没增值服务！能提供纪念品！晚饭！咖啡会更好！
100941,此服务很好，方便快捷很方便，我对此产品很满意。
100942,.还不错，下次还选途牛
100943,回复数字是1，不错很方便，很快，还便宜，下次出行还来.
100944,一辆车就要这么贵，真心黑，国内景区门票价格太高，不值得！
100945,在柜台换票，凭短信，很方便
100946,很实惠很方便，值得推荐。
100947,冬天泡温泉感觉很不错，花溪沐的水质很好，种类也很多，玫瑰的红酒的生姜的各种，效果可能是泡的次数不多感觉效果不明显，但长期泡汤应该会有显著的效果，来好几次了，感觉环境还不错，来这里泡汤的人也很多，总体来说在本地还是比较不错的温泉酒店
100948,还不错，环境很好，也很干净
100949,专车啊！爽！司机人也很好(▽) 给了不少游玩建议。
100950,场面很壮观 但是故事略显单薄，太笼统～比起华清池的长恨歌，就略显逊色了～不过还是值得去看一下的～
100951,挺不错的演出，场景很震撼。
100952,好不错，风景很好很舒服
100953,孩子玩的很开心，地方也大，不过伙食还是有待改进
100954,临时在景点网上订票，好多人都是当场网上订，比门市价便宜不少哦
100955,凭身份证就可以进，入园很方便！！！！！！！！！！！！！
100956,很好玩，里面的花和植物都很漂亮，很喜欢。
100957,刷身份证进，非常方便，有水世界，不错。
100958,西塘真的太美了 临时决定住了一宿欣赏夜景 
100959,很不错，虽然是冬天去，但风和日丽。动物们没有冬眠，宝贝们最喜欢小火车和小动物，还有儿童乐园。都是适合小孩玩的项目，流连忘返。
100960,还不错，主要是观看，小孩子看的很高兴，要是要有点互动的就好了
100961,本人感觉扬州三月是极美的，想来真的值得去去的，一开始我还在不停的拍景色，后来手机都不拍了，因为哪里都是美景，推荐去，下次我还会去的一个景区。
100962,比买票便宜很多，景点值得一去
100963,取票很方便，而且很实惠，景区风景不错
100964,很方便，玩的很开心，下次继续去玩
100965,网上订方便，但工作人员不熟悉取票慢
100966,景点很好玩，值得一去，小孩玩的很开心。
100967,最后一天赶着玩的，时间很紧，公园性价比还蛮高
100968,公园管理很好，动物管理员很有耐心给孩子讲解动物知识，值得推荐
100969,方便快捷便宜，途牛旅游不错
100970,出票挺快的，景区人比较多，池子开的不多有很多都干了，说的自助餐其实只有苹果和梨，其他都要收费，而且价格偏高，跟宁海比起来还是有差距
100971,整体感觉还行 不会去第二次。 需改善的地方：1.卫生间太少 2.景区游客超容量接纳（可能是国庆的原因）3.行人和电瓶游览车同车道很危险
100972,带着孩子一起去，玩的很高兴。下次还会再来
100973,途牛上订的票，过去直接刷身份证入园了。特别方便
100974,人多地方不大，小孩很开心 
100975,恐龙谷很不错，人实在太多了。排队时间较长。 温泉太小了，人多的像下饺子
100976,凑合吧 场馆不大 
100977,整体感觉还是不错，就司机的态度很不耐烦， 
100978,比较方便，换票省了好多时间，服务很好！！
100979,景区淋浴间好多不能用，希望稍加改进
100980,方便，出去玩儿一直用途牛，一如既往的好
100981,如果票价能更便宜就好了。感觉优惠力度不大啊…
100982,十快捷方便，省时省力省钱
100983,环境不错，适合带孩子去，还有沙滩可以玩沙子
100984,购票取票是挺方便的，就是景点有些掉眼镜，不值得这个价格，到处修整，交通指示不清混乱
100985,不错的行程，下次还会跟途牛
100986,景色不错，不愧是AAAAA景区，幸亏是有索道，要不真上不动啊。
100987,退款退了 很快 谢谢 我买错退了 又定了另一天的 客服很好 谢谢
100988,很不错，这买后可直接生成验证码，不用打电话再去官网预约，真的很方便。
100989,入园很方便，直接刷二维码就可以了，也很便宜不错的体验
100990,感觉还有待开发～骑车太贵～除了摘菜好像没什么玩的～
100991, 不错门票也不贵动物表演很精彩全场观众惊
100992,不错，能玩的不多，不够好玩
100993,刷身份证直接入园，很方便
100994,好便宜，好划算，超值啊。。。
100995,很不错的一次旅游，网上订票和验票方便快捷，
100996,三峡游必游项目，值得推荐。在游轮上水涨船高必须体验。
100997,感觉非常不错，尤其是百兽山广场的表演，我家宝宝兴奋的都停不下来
100998,文博会去不了莫高窟，只能单独去了鸣沙山月牙泉，检票很方便，直接扫二维码就行
100999,"玩还是很不错的,就是人太多,每个项目都要等1-2小时,这个比较不开心,实际当天才玩到3个项目,还有都在公共区域的水里.要是人少就好了."
101000,还行，总体比大峡谷好，玻璃栈道。
101001,一切都挺好的，就是午餐太差了。那个米饭简直就是不知道放了多少年的陈大米。。。还有室内项目的空气太差了。
101002,取票很方便，我们去得早，不用排队，就在欢乐世界进口的旁边，在一个停车场里有拿票的。很方便，万圣节狂欢太好玩了，被他们的工作人员逼真的扮相吓到了第一个项目玩得就是垂直过山车，好恐怖！又好玩！
101003,和现场买的门票价格一样。达到景点后可以直接刷身份证进去。风琴博物馆很难找，在山上，看的价值不高。周边的建筑风格独特。
